Cap1,Cap2,Time,Distance
436,100,987,2.11404472963559
436,116,987,2.39852564199114
436,449,987,1.96911157750679
436,255,987,1.65801196568179
3008,3310,987,5.68467581153292
3008,100,987,5.98477961293517
3008,116,987,2.74572492362961
3008,449,987,5.99695391742589
3008,255,987,6.00939747967368
3310,100,987,0.377063077440632
3310,116,987,3.09198881629252
3310,449,987,0.513305714587408
3310,255,987,0.971805601322096
100,116,987,3.35428451339611
100,449,987,0.401609903537362
100,255,987,0.790066552844759
116,449,987,3.43673247149677
116,255,987,3.45083778263381
449,255,987,0.589589905290524
436,3008,988,4.65586982605081
436,3310,988,1.99882283315681
436,100,988,2.08163392510337
436,116,988,2.37070343343257
436,449,988,2.00645067547173
436,255,988,1.85340961705609
3008,3310,988,5.66786690948556
3008,100,988,5.95410318361388
3008,116,988,2.72453986673728
3008,449,988,6.11060012876537
3008,255,988,6.14056276411783
3310,100,988,0.325973916125376
3310,116,988,3.0106127091172
3310,449,988,0.719341262058809
3310,255,988,0.896989148675166
100,116,988,3.29863485974702
100,449,988,0.475584286636766
100,255,988,0.646864291852312
116,449,988,3.51664666245984
116,255,988,3.52773804818399
449,255,988,0.433699097112456
436,3008,989,4.65709970827664
436,3310,989,1.84534556750463
436,100,989,2.08902290964969
436,116,989,2.39368546500767
436,449,989,2.01577502117696
436,255,989,2.07443667248957
3008,3310,989,5.3055199375186
3008,100,989,5.95760603703717
3008,116,989,2.65694302036021
3008,449,989,6.11248331725456
3008,255,989,6.30973547909958
3310,100,989,0.741989840152568
3310,116,989,2.68585790642357
3310,449,989,1.10202643182982
3310,255,989,1.21524408269697
100,116,989,3.3717976074182
100,449,989,0.451844424216789
100,255,989,0.626941706572434
116,449,989,3.5781203070548
116,255,989,3.72698031568328
449,255,989,0.507857166239573
436,3008,990,4.72755378278238
436,3310,990,1.78552633850106
436,100,990,2.1041932069421
436,116,990,2.35073854969029
436,449,990,2.01410493165102
436,255,990,2.07487366231528
3008,3310,990,5.2868566414989
3008,100,990,6.02172099524298
3008,116,990,2.68555467337755
3008,449,990,6.18296913965523
3008,255,990,6.36309165203768
3310,100,990,0.849837047740539
3310,116,990,2.63065573313214
3310,449,990,1.15433767326842
3310,255,990,1.24370769955597
100,116,990,3.40316313321505
100,449,990,0.415279519957102
100,255,990,0.70148758872838
116,449,990,3.58735491791222
116,255,990,3.71480027963706
449,255,990,0.566715197608896
436,3008,991,4.83107849950806
436,3310,991,1.76970501821631
436,100,991,2.12888158163412
436,116,991,2.34679539794163
436,449,991,2.02780829528278
436,255,991,2.07468150644132
3008,3310,991,5.34440244509421
3008,100,991,6.12984433629028
3008,116,991,2.75386302000463
3008,449,991,6.28706769580562
3008,255,991,6.44769949726618
3310,100,991,0.8800251947649
3310,116,991,2.61225054856918
3310,449,991,1.16910119011899
3310,255,991,1.2540270982238
100,116,991,3.42404847205775
100,449,991,0.416619193930188
100,255,991,0.698633458559501
116,449,991,3.59611683175361
116,255,991,3.71356425715129
449,255,991,0.564074036444871
436,3008,992,4.88490424891379
436,3310,992,1.91397433428168
436,100,992,2.21338310454923
436,116,992,2.34321634677637
436,449,992,1.92878720790906
436,255,992,1.99598153004697
3008,3310,992,5.78242533355555
3008,100,992,6.28102941125418
3008,116,992,2.77960531194916
3008,449,992,6.21432052981512
3008,255,992,6.23476399790984
3310,100,992,0.644373284176959
3310,116,992,3.0199350496971
3310,449,992,0.698223268790034
3310,255,992,0.555715941493889
100,116,992,3.54644367716506
100,449,992,0.362897496511673
100,255,992,0.542428329381717
116,449,992,3.47357357171165
116,255,992,3.46234713061655
449,255,992,0.445915210258139
436,3008,993,4.90238770327287
436,3310,993,1.83384196449449
436,100,993,2.14804464186478
436,116,993,2.25003369761433
436,449,993,1.86813494734445
436,255,993,1.93319969902042
3008,3310,993,5.8277720760958
3008,100,993,6.29379724248923
3008,116,993,2.83058062293958
3008,449,993,6.22794584901207
3008,255,993,6.24596833206811
3310,100,993,0.616288189227248
3310,116,993,3.02002776378314
3310,449,993,0.656788702603082
3310,255,993,0.506090561665835
100,116,993,3.51289824788649
100,449,993,0.362897496511673
100,255,993,0.542428329381717
116,449,993,3.43262836884415
116,255,993,3.42275566980593
449,255,993,0.445915210258139
436,3008,994,4.90495702014819
436,3310,994,1.88582096607313
436,100,994,2.17205324666409
436,116,994,2.23713471389186
436,449,994,1.97833201678434
436,255,994,1.93969130428065
3008,3310,994,5.88633440105827
3008,100,994,6.30619247968574
3008,116,994,2.83675340425653
3008,449,994,6.34270909644996
3008,255,994,6.25720936139162
3310,100,994,0.584343698784372
3310,116,994,3.07095648717155
3310,449,994,0.700705848788784
3310,255,994,0.487445071836571
100,116,994,3.51289824788649
100,449,994,0.35338161026065
100,255,994,0.4108002875758
116,449,994,3.53425855990277
116,255,994,3.43195712721385
449,255,994,0.299890511540879
436,3008,995,4.86233324100724
436,3310,995,1.87688113206484
436,100,995,2.11059180065575
436,116,995,2.17668247372004
436,449,995,2.01041273531929
436,255,995,1.97975791679234
3008,3310,995,5.89520991305017
3008,100,995,6.42032876946323
3008,116,995,2.83881485977582
3008,449,995,6.34649567801255
3008,255,995,6.27166953404514
3310,100,995,0.788370580578506
3310,116,995,3.07717082508934
3310,449,995,0.696571473766483
3310,255,995,0.536625775135858
100,116,995,3.61731738853799
100,449,995,0.132415082002618
100,255,995,0.280279445858611
116,449,995,3.53425855990277
116,255,995,3.45193393811845
449,255,995,0.171583562185455
436,3008,996,4.91622535415139
436,3310,996,2.01137699801427
436,100,996,2.0725791003229
436,116,996,2.09990981380154
436,449,996,2.01041273531929
436,255,996,1.97157819931782
3008,3310,996,6.18020711966839
3008,100,996,6.6378763869866
3008,116,996,2.94026628719594
3008,449,996,6.40281736733206
3008,255,996,6.32016623669327
3310,100,996,0.84469955605588
3310,116,996,3.26944664130566
3310,449,996,0.567879696069123
3310,255,996,0.398351255414451
100,116,996,3.71825557413948
100,449,996,0.352834788593415
100,255,996,0.47750324724424
116,449,996,3.49128985155143
116,255,996,3.40338948852521
449,255,996,0.172149243833515
436,3008,997,4.92009948278853
436,3310,997,2.11466508376028
436,100,997,2.09624266327858
436,116,997,2.08991340732098
436,449,997,2.02802996157541
436,255,997,1.98093094265854
3008,3310,997,6.10724265860256
3008,100,997,6.73246269119475
3008,116,997,2.95801052605227
3008,449,997,6.44457794886954
3008,255,997,6.34038781444866
3310,100,997,1.14588967893991
3310,116,997,3.20446913682202
3310,449,997,0.707738753740397
3310,255,997,0.54411974251103
100,116,997,3.79169339681089
100,449,997,0.466463632759522
100,255,997,0.607458269454613
116,449,997,3.51138346652819
116,255,997,3.40336252800137
449,255,997,0.185433030564587
436,3008,998,4.91373404135684
436,3310,998,2.09036464496234
436,100,998,2.09624266327858
436,116,998,2.09096465596624
436,449,998,2.02793575537973
436,255,998,1.93769368168028
3008,3310,998,6.07437426393263
3008,100,998,6.72776712497113
3008,116,998,2.9525079869306
3008,449,998,6.44112315159309
3008,255,998,6.29764631378332
3310,100,998,1.1543375804222
3310,116,998,3.17697397603861
3310,449,998,0.716162269884338
3310,255,998,0.551540539978746
100,116,998,3.79457921222094
100,449,998,0.465005119743009
100,255,998,0.615177956228895
116,449,998,3.51530004760725
116,255,998,3.36688481997138
449,255,998,0.198535405981124
436,3008,999,4.92638624159738
436,3310,999,2.35063175731728
436,100,999,2.09166598109002
436,116,999,2.09560432737194
436,449,999,2.02550420585778
436,255,999,1.89489076170553
3008,3310,999,5.92387385523849
3008,100,999,6.72121651568623
3008,116,999,2.95950772925161
3008,449,999,6.47412211653592
3008,255,999,6.2496630634527
3310,100,999,1.5620366777624
3310,116,999,3.10793260686691
3310,449,999,1.17554582590637
3310,255,999,0.977971849888043
100,116,999,3.78076533777479
100,449,999,0.388994792622227
100,255,999,0.627157323133271
116,449,999,3.54011318970278
116,255,999,3.31288377694373
449,255,999,0.273879447531282
436,3008,1000,4.89354741710234
436,3310,1000,2.39833349065732
436,100,1000,1.99550550714967
436,116,1000,2.08233737530689
436,449,1000,2.02560953985401
436,255,1000,1.86857312407006
3008,3310,1000,5.9310232559169
3008,100,1000,6.56485329522777
3008,116,1000,2.94213589573442
3008,449,1000,6.44849736118645
3008,255,1000,6.21155865917677
3310,100,1000,1.46785819676623
3310,116,1000,3.14804013863015
3310,449,1000,1.18641761134345
3310,255,1000,1.06574856756809
100,116,1000,3.64341860010975
100,449,1000,0.28497148870034
100,255,1000,0.562540381127162
116,449,1000,3.53142010661541
116,255,1000,3.28322630247093
449,255,1000,0.367315441249126
436,3008,1001,4.79394081236262
436,3310,1001,2.42532450868096
436,100,1001,2.00709987361483
436,116,1001,2.23786131413455
436,449,1001,2.03468627523939
436,255,1001,1.53980903509364
3008,3310,1001,5.70762442663101
3008,100,1001,6.23594880491184
3008,116,1001,2.68682832327933
3008,449,1001,6.21893219007022
3008,255,1001,5.6097949812798
3310,100,1001,1.18320512313538
3310,116,1001,3.17520102071137
3310,449,1001,1.11303450890163
3310,255,1001,1.04748370479674
100,116,1001,3.57797250566933
100,449,1001,0.0961086607548357
100,255,1001,0.677771935881075
116,449,1001,3.56017213901344
116,255,1001,2.93713977196456
449,255,1001,0.646874794620072
436,3008,1002,4.22125770112862
436,3310,1002,1.89829527350364
436,100,1002,1.736359372721
436,116,1002,1.72000353142079
436,449,1002,1.04809570222809
436,255,1002,1.1930303952159
3008,3310,1002,5.2013980922002
3008,100,1002,5.76444138642518
3008,116,1002,2.72767379030661
3008,449,1002,4.99391393199188
3008,255,1002,5.03337493672532
3310,100,1002,1.20572273162209
3310,116,1002,2.52702152056729
3310,449,1002,1.05087355686973
3310,255,1002,0.922435052442415
100,116,1002,3.05894542571264
100,449,1002,0.771578421542879
100,255,1002,0.750532381295517
116,449,1002,2.2955494820171
116,255,1002,2.31724192469172
449,255,1002,0.19038159122142
436,3008,1003,3.37091185151451
436,3310,1003,1.69766821669673
436,100,1003,1.73067982573694
436,116,1003,1.46736136946561
436,449,1003,0.916956560430209
436,255,1003,1.0913661977856
3008,3310,1003,4.40128012195625
3008,100,1003,4.98297831359861
3008,116,1003,2.39265537198757
3008,449,1003,4.06462032826155
3008,255,1003,4.24521409422305
3310,100,1003,1.17147421126128
3310,116,1003,2.01197121114946
3310,449,1003,0.939394910782382
3310,255,1003,0.891668034850661
100,116,1003,2.73041503339043
100,449,1003,0.919432279270714
100,255,1003,0.742990499853881
116,449,1003,1.83215075861022
116,255,1003,1.99851832200483
449,255,1003,0.188000757660707
436,3008,1004,2.43621792106556
436,3310,1004,1.55191751993107
436,100,1004,1.788113738584
436,116,1004,1.18241766749318
436,449,1004,0.93219557176378
436,255,1004,1.1135604501189
3008,3310,1004,3.27134203315551
3008,100,1004,3.97175832450282
3008,116,1004,1.41600479818431
3008,449,1004,3.06881074903895
3008,255,1004,3.22076334318279
3310,100,1004,0.987148651812684
3310,116,1004,1.88116055612194
3310,449,1004,0.775519377184735
3310,255,1004,0.756574963619601
100,116,1004,2.56322206470131
100,449,1004,0.917133267178189
100,255,1004,0.769635387552521
116,449,1004,1.66878307808295
116,255,1004,1.82573091030113
449,255,1004,0.206028339752084
436,3008,1005,2.24930155043204
436,3310,1005,1.37192616077725
436,100,1005,1.7798680761542
436,116,1005,0.802814138764384
436,449,1005,1.05201573149644
436,255,1005,1.09490548910351
3008,3310,1005,2.85129725260293
3008,100,1005,3.63060859664093
3008,116,1005,1.47705348296397
3008,449,1005,3.06258484144554
3008,255,1005,2.80050113387319
3310,100,1005,0.936298450607903
3310,116,1005,1.57645847783093
3310,449,1005,0.89573830083401
3310,255,1005,0.487650013456372
100,116,1005,2.26523448436815
100,449,1005,0.76776035666407
100,255,1005,0.831744239398819
116,449,1005,1.63823619017405
116,255,1005,1.44764269339123
449,255,1005,0.483986439769752
436,3008,1006,2.04476196952212
436,3310,1006,1.50371315589942
436,100,1006,1.90830717330305
436,116,1006,0.604041390386454
436,449,1006,1.4410922047239
436,255,1006,1.23679547337828
3008,3310,1006,2.47012225330833
3008,100,1006,3.23250774561758
3008,116,1006,1.46450954274255
3008,449,1006,2.89984989969481
3008,255,1006,2.41272416594873
3310,100,1006,0.911222696002881
3310,116,1006,1.45955537538834
3310,449,1006,0.878553777512225
3310,255,1006,0.476990479280247
100,116,1006,2.08678755817473
100,449,1006,0.524818392934108
100,255,1006,0.832260326924887
116,449,1006,1.67160042217511
116,255,1006,1.28301506139601
449,255,1006,0.547287624728533
436,3008,1007,2.19660283673312
436,3310,1007,1.55872221844336
436,100,1007,1.77833036033237
436,116,1007,0.885842753088831
436,449,1007,1.33160487357023
436,255,1007,1.28634678997112
3008,3310,1007,2.12027822972199
3008,100,1007,2.82522760741963
3008,116,1007,1.33576359609925
3008,449,1007,2.62256334442087
3008,255,1007,2.06442060161029
3310,100,1007,0.896547066451394
3310,116,1007,1.30455771568336
3310,449,1007,0.938870611899744
3310,255,1007,0.465089673155618
100,116,1007,1.8802557689212
100,449,1007,0.489889176816492
100,255,1007,0.782638183117282
116,449,1007,1.54973031766046
116,255,1007,1.1292288646634
449,255,1007,0.624037337409389
436,3008,1008,2.12748744821421
436,3310,1008,1.17443862214081
436,100,1008,1.77219547284713
436,116,1008,0.846607090272696
436,449,1008,1.34327424754441
436,255,1008,1.26713250626326
3008,3310,1008,2.02125631580584
3008,100,1008,2.71151419291529
3008,116,1008,1.30443734073699
3008,449,1008,2.59379030689935
3008,255,1008,1.97636623721364
3310,100,1008,0.884838689356619
3310,116,1008,1.04351112904271
3310,449,1008,0.785737396653615
3310,255,1008,0.313763406261788
100,116,1008,1.83491152466855
100,449,1008,0.498899502968223
100,255,1008,0.767791663629789
116,449,1008,1.56146249413042
116,255,1008,1.09376232107757
449,255,1008,0.68299460915076
436,3008,1009,2.08457028565625
436,3310,1009,1.00817244849728
436,100,1009,1.75750541258907
436,116,1009,0.805435059889995
436,449,1009,1.3589118711734
436,255,1009,1.23042093033888
3008,3310,1009,1.87829655811589
3008,100,1009,2.51958535301396
3008,116,1009,1.30031508999973
3008,449,1009,2.58839656302063
3008,255,1009,1.88723620010241
3310,100,1009,0.952115263073185
3310,116,1009,0.870810672838247
3310,449,1009,0.83061310108919
3310,255,1009,0.286822840445108
100,116,1009,1.74585581937956
100,449,1009,0.545242468688876
100,255,1009,0.735940697180785
116,449,1009,1.57640672818787
116,255,1009,1.03612359845532
449,255,1009,0.758777642659561
436,3008,1010,2.09124232161077
436,3310,1010,0.979806215494166
436,100,1010,1.75673319715313
436,116,1010,0.790537320877389
436,449,1010,1.3660524755865
436,255,1010,1.18429892331117
3008,3310,1010,1.85082468752094
3008,100,1010,2.49032403279924
3008,116,1010,1.32193617635497
3008,449,1010,2.56176264360147
3008,255,1010,1.81978235191245
3310,100,1010,0.980745110096951
3310,116,1010,0.817816715689402
3310,449,1010,0.847053798898866
3310,255,1010,0.307775726672848
100,116,1010,1.71920231775131
100,449,1010,0.530385569577963
100,255,1010,0.776607722260434
116,449,1010,1.54833636543097
116,255,1010,0.955607063921149
449,255,1010,0.769858313262902
436,3008,1011,2.02365999587282
436,3310,1011,0.868003355632339
436,100,1011,1.75673319715313
436,116,1011,0.799976364838362
436,449,1011,1.43512692752976
436,255,1011,1.18429892331117
3008,3310,1011,1.90047708690344
3008,100,1011,2.41235686763668
3008,116,1011,1.24582443042188
3008,449,1011,2.50635544138835
3008,255,1011,1.74084919838911
3310,100,1011,1.00427286456447
3310,116,1011,0.837438419102563
3310,449,1011,0.834847250002059
3310,255,1011,0.422799282285341
100,116,1011,1.69030592158309
100,449,1011,0.476420604621211
100,255,1011,0.776607722260434
116,449,1011,1.57614974793672
116,255,1011,0.926471733328114
449,255,1011,0.795672208026019
436,3008,1012,2.0178016148928
436,3310,1012,0.850170655015215
436,100,1012,1.76076327519626
436,116,1012,0.817077944445939
436,449,1012,1.43211523866657
436,255,1012,1.18836777992169
3008,3310,1012,1.87300709911442
3008,100,1012,2.26575837292878
3008,116,1012,1.21010802979073
3008,449,1012,2.45444856938274
3008,255,1012,1.68477922210004
3310,100,1012,0.984744930327138
3310,116,1012,0.850053643383169
3310,449,1012,0.82812424087452
3310,255,1012,0.449778224827525
100,116,1012,1.62596855482247
100,449,1012,0.564357219239411
100,255,1012,0.716318490738959
116,449,1012,1.55899917962807
116,255,1012,0.912973413531851
449,255,1012,0.792919272514548
436,3008,1013,2.06884159573806
436,3310,1013,0.715479812852886
436,100,1013,1.74760508412584
436,116,1013,0.821718149306683
436,449,1013,1.42200119033741
436,255,1013,1.19625162349942
3008,3310,1013,2.17940324356371
3008,100,1013,2.25493900320929
3008,116,1013,1.2543911474002
3008,449,1013,2.43622020287514
3008,255,1013,1.66060976785667
3310,100,1013,1.08605719466172
3310,116,1013,1.02485623718646
3310,449,1013,0.741624804831257
3310,255,1013,0.746644378553137
100,116,1013,1.60096673106423
100,449,1013,0.591668322092784
100,255,1013,0.722479230081039
116,449,1013,1.52555984975385
116,255,1013,0.883182507653429
449,255,1013,0.797035367518908
436,3008,1014,2.07166699195503
436,3310,1014,0.713132130954706
436,100,1014,1.73696989311962
436,116,1014,0.816022696988264
436,449,1014,1.42008943069125
436,255,1014,1.05879913063102
3008,3310,1014,2.1717929346685
3008,100,1014,2.2358652701896
3008,116,1014,1.2646761016624
3008,449,1014,2.42461075243368
3008,255,1014,1.62215373044635
3310,100,1014,1.07602293412548
3310,116,1014,1.00656689166692
3310,449,1014,0.740795844440963
3310,255,1014,0.663309265670999
100,116,1014,1.57591860467602
100,449,1014,0.597954259739823
100,255,1014,0.842142379713193
116,449,1014,1.51071060274329
116,255,1014,0.739908064441117
449,255,1014,0.887426666872255
436,3008,1015,2.06400422108483
436,3310,1015,1.01646189477816
436,100,1015,1.71553148386221
436,116,1015,0.799880020128019
436,449,1015,1.40923467954809
436,255,1015,1.04970294942188
3008,3310,1015,2.04511403802135
3008,100,1015,2.2301958059898
3008,116,1015,1.27399780790078
3008,449,1015,2.4183068060147
3008,255,1015,1.62215373044635
3310,100,1015,0.702534008541145
3310,116,1015,1.0367148300936
3310,449,1015,0.562104755832042
3310,255,1015,0.436003203200389
100,116,1015,1.56282783604353
100,449,1015,0.641605220680202
100,255,1015,0.832408611587176
116,449,1015,1.50721797585518
116,255,1015,0.736411707759321
449,255,1015,0.913102147996597
436,3008,1016,2.04590637504652
436,3310,1016,1.28036010423669
436,100,1016,1.63661293798213
436,116,1016,0.760056373830257
436,449,1016,1.32999631874716
436,255,1016,0.980337282380406
3008,3310,1016,2.0021785099079
3008,100,1016,2.2301958059898
3008,116,1016,1.29002500232205
3008,449,1016,2.4183068060147
3008,255,1016,1.62215373044635
3310,100,1016,0.369921944923642
3310,116,1016,1.19321558906218
3310,449,1016,0.553116621880052
3310,255,1016,0.488006021188264
100,116,1016,1.54819915435725
100,449,1016,0.641605220680202
100,255,1016,0.832408611587176
116,449,1016,1.48499119524023
116,255,1016,0.723419601147909
449,255,1016,0.913102147996597
436,3008,1017,1.97189430832487
436,3310,1017,1.31375641266599
436,100,1017,1.73760590815075
436,116,1017,0.6812503084036
436,449,1017,1.34582238166149
436,255,1017,0.985338553810314
3008,3310,1017,1.97670416171591
3008,100,1017,2.35475092758288
3008,116,1017,1.32761203128926
3008,449,1017,2.41840414261657
3008,255,1017,1.61715740991067
3310,100,1017,0.479273625119524
3310,116,1017,1.17514629471441
3310,449,1017,0.57535582225263
3310,255,1017,0.475784818395879
100,116,1017,1.63321385069023
100,449,1017,0.698247143366308
100,255,1017,0.929574652253605
116,449,1017,1.47345812357902
116,255,1017,0.707260847513137
449,255,1017,0.90156247813227
436,3008,1018,1.99308521882633
436,3310,1018,1.32351568283153
436,100,1018,1.76190196778633
436,116,1018,0.6868020869945
436,449,1018,1.34582238166149
436,255,1018,0.86795730149645
3008,3310,1018,1.94295805245636
3008,100,1018,2.31955490790671
3008,116,1018,1.3393673971409
3008,449,1018,2.38848800076638
3008,255,1018,1.59858028381592
3310,100,1018,0.491674661568774
3310,116,1018,1.1676343580338
3310,449,1018,0.57459607151459
3310,255,1018,0.590214045702065
100,116,1018,1.63962862654814
100,449,1018,0.710809475447794
100,255,1018,1.05395516094352
116,449,1018,1.45956727174221
116,255,1018,0.58750065349836
449,255,1018,0.954476897627177
436,3008,1019,1.9186202145357
436,3310,1019,0.953260295376347
436,100,1019,1.83736664411162
436,116,1019,0.516913428341729
436,449,1019,1.3920172877091
436,255,1019,0.68744997388901
3008,3310,1019,1.60962504022396
3008,100,1019,2.05520972630873
3008,116,1019,1.45773330462914
3008,449,1019,2.32517030102227
3008,255,1019,1.29295984814881
3310,100,1019,0.910873166621352
3310,116,1019,0.980460512321124
3310,449,1019,0.804036334467541
3310,255,1019,0.757913538314893
100,116,1019,1.88154180248062
100,449,1019,0.830802470653048
100,255,1019,1.62166430456985
116,449,1019,1.64287255799134
116,255,1019,0.331144880377155
449,255,1019,1.50820582523109
436,3008,1020,2.05400607499491
436,3310,1020,0.378515794386443
436,100,1020,2.00595018801216
436,116,1020,1.02459477872962
436,449,1020,1.43691618408347
436,255,1020,0.852223893938676
3008,3310,1020,1.95413208907586
3008,100,1020,1.80286677313417
3008,116,1020,1.36780059705938
3008,449,1020,2.16056319371246
3008,255,1020,1.29185906718806
3310,100,1020,1.95904598006071
3310,116,1020,0.915443914393449
3310,449,1020,1.53632967185464
3310,255,1020,0.671044338773527
100,116,1020,2.21117428029905
100,449,1020,0.939607161411198
100,255,1020,1.61316196814207
116,449,1020,2.03285459371323
116,255,1020,0.645754434285975
449,255,1020,1.48533022494696
436,3008,1021,2.23247144247446
436,3310,1021,0.488817727685893
436,100,1021,2.31693625967527
436,116,1021,1.10309058404104
436,449,1021,1.79976070348255
436,255,1021,1.08500529634652
3008,3310,1021,2.25976495015831
3008,100,1021,1.77958029779789
3008,116,1021,1.38140767683693
3008,449,1021,2.21038003230757
3008,255,1021,1.22537631196461
3310,100,1021,2.49719919239896
3310,116,1021,1.02047832475756
3310,449,1021,2.12641836196455
3310,255,1021,1.09776396761781
100,116,1021,2.28238610960986
100,449,1021,0.98621512279016
100,255,1021,1.63479084942387
116,449,1021,2.18854203240422
116,255,1021,0.680637273810361
449,255,1021,1.61576462348326
436,3008,1022,2.31812664891804
436,3310,1022,0.361014194873276
436,100,1022,2.64961568864807
436,116,1022,1.11009669876097
436,449,1022,2.19121172190183
436,255,1022,1.21201276334039
3008,3310,1022,2.38573220827569
3008,100,1022,1.74476377891404
3008,116,1022,1.34112765599103
3008,449,1022,2.09770124432055
3008,255,1022,1.22714860643852
3310,100,1022,2.78487709966634
3310,116,1022,1.11151578490816
3310,449,1022,2.4250265825141
3310,255,1022,1.26470698163646
100,116,1022,2.29888551589417
100,449,1022,0.98756810950942
100,255,1022,1.69169663903491
116,449,1022,2.20664508659639
116,255,1022,0.653598164853605
449,255,1022,1.65491963131144
436,3008,1023,2.22046125929366
436,3310,1023,0.543031355540359
436,100,1023,2.60680609549394
436,116,1023,1.04725218863462
436,449,1023,2.22565128477037
436,255,1023,0.77411323163992
3008,3310,1023,2.29094167662208
3008,100,1023,1.66383400353219
3008,116,1023,1.33334511728359
3008,449,1023,2.01547145214811
3008,255,1023,1.53761617666569
3310,100,1023,2.92253427974974
3310,116,1023,0.981763793638775
3310,449,1023,2.67407898912878
3310,255,1023,0.861092920944076
100,116,1023,2.31646382377804
100,449,1023,0.982992673403195
100,255,1023,2.09332177671288
116,449,1023,2.25139180539505
116,255,1023,0.534019027938144
449,255,1023,1.98863990435674
436,3008,1024,2.33478834750048
436,3310,1024,0.168281816902481
436,100,1024,2.99740983195233
436,116,1024,1.04370938958122
436,449,1024,2.70079695341949
436,255,1024,0.818347161539649
3008,3310,1024,2.30576490992555
3008,100,1024,1.66041673715766
3008,116,1024,1.31903491441432
3008,449,1024,1.97600058927724
3008,255,1024,1.65836372129397
3310,100,1024,2.9381918462249
3310,116,1024,1.02503654159254
3310,449,1024,2.68137246802827
3310,255,1024,0.740258510724463
100,116,1024,2.3448464564407
100,449,1024,0.955009016556645
100,255,1024,2.22156333624691
116,449,1024,2.27629771960963
116,255,1024,0.607704066384288
449,255,1024,2.07588708469416
436,3008,1025,2.80880647783734
436,3310,1025,0.248996701584579
436,100,1025,3.12768566743281
436,116,1025,1.0596694851226
436,449,1025,2.82563689351622
436,255,1025,0.958498878507429
3008,3310,1025,2.76785736596397
3008,100,1025,1.04892025466155
3008,116,1025,1.80489347610351
3008,449,1025,1.43723387014814
3008,255,1025,1.93408172287548
3310,100,1025,3.01002824186761
3310,116,1025,1.09988517241574
3310,449,1025,2.70674734738948
3310,255,1025,0.854555655004401
100,116,1025,2.32710015649792
100,449,1025,0.838670970510271
100,255,1025,2.18264653766675
116,449,1025,2.15926668017177
116,255,1025,0.603687785034615
449,255,1025,1.97766407139838
436,3008,1026,2.84892629326927
436,3310,1026,0.309065525253141
436,100,1026,3.07756711369809
436,116,1026,0.965478716751436
436,449,1026,2.13982899279358
436,255,1026,1.00864986754572
3008,3310,1026,2.76445988072191
3008,100,1026,0.911218254824276
3008,116,1026,1.94841151400339
3008,449,1026,1.35370687677983
3008,255,1026,1.91639029434534
3310,100,1026,2.90845936785371
3310,116,1026,1.00485276622996
3310,449,1026,1.97011358223327
3310,255,1026,0.861279489945047
100,116,1026,2.34545910890299
100,449,1026,1.15953535671665
100,255,1026,2.08091106515776
116,449,1026,1.56505589002438
116,255,1026,0.593072970721141
449,255,1026,1.26508640910414
436,3008,1027,2.65691422651617
436,3310,1027,0.310568925039193
436,100,1027,2.88508328703627
436,116,1027,0.9601993216515
436,449,1027,1.70834896789268
436,255,1027,0.863377572270672
3008,3310,1027,2.53074044796854
3008,100,1027,0.58765270671035
3008,116,1027,1.81525666238249
3008,449,1027,1.39513200938262
3008,255,1027,1.86364262488386
3310,100,1027,2.70444508906652
3310,116,1027,0.979191463453394
3310,449,1027,1.52469090615114
3310,255,1027,0.679914098912502
100,116,1027,2.15987115012817
100,449,1027,1.42873338062635
100,255,1027,2.04304906061406
116,449,1027,1.30761404902211
116,255,1027,0.620519923773604
449,255,1027,1.02922358805072
436,3008,1028,2.73678642407934
436,3310,1028,0.5243673335554
436,100,1028,2.69936129877125
436,116,1028,0.972429554723631
436,449,1028,1.49233762895666
436,255,1028,0.552505548297933
3008,3310,1028,2.4256960338272
3008,100,1028,0.560892424150122
3008,116,1028,1.82536708530777
3008,449,1028,1.47585180605134
3008,255,1028,2.23977168616022
3310,100,1028,2.31563746635003
3310,116,1028,0.884543810333892
3310,449,1028,1.11794345335531
3310,255,1028,0.24360961270032
100,116,1028,1.89950088220143
100,449,1028,1.27848465615509
100,255,1028,2.16521360080801
116,449,1028,0.943341302869751
116,255,1028,0.647701336265412
449,255,1028,0.974177926305046
436,3008,1029,2.721695630099
436,3310,1029,0.697697038047317
436,100,1029,2.84536546918388
436,116,1029,0.692866917235915
436,449,1029,0.953288769104094
436,255,1029,0.361074203038655
3008,3310,1029,2.22688967140269
3008,100,1029,0.769579331169958
3008,116,1029,2.12329360383815
3008,449,1029,1.93127157914158
3008,255,1029,2.43474244777553
3310,100,1029,2.24499326300192
3310,116,1029,0.72114166465404
3310,449,1029,0.399978515173003
3310,255,1029,0.348284005949168
100,116,1029,2.37625758360158
100,449,1029,2.02280485615494
100,255,1029,2.50959760039015
116,449,1029,0.663151218124493
116,255,1029,0.602556993901822
449,255,1029,0.648535993604056
436,3008,1030,2.96096831708818
436,3310,1030,0.831311133391103
436,100,1030,3.17103696308069
436,116,1030,0.574671079923116
436,449,1030,0.958483553223528
436,255,1030,0.283768753917693
3008,3310,1030,2.27357461458823
3008,100,1030,0.783676138276521
3008,116,1030,2.68131351365334
3008,449,1030,2.12128217939057
3008,255,1030,2.69840538127613
3310,100,1030,2.38868492309137
3310,116,1030,0.950722404069663
3310,449,1030,0.34812607787984
