experiment,contact_duration,cap_ID,infected,distance,time
1,6h,116,0,0.704069561,1
1,6h,116,0,0.971938405,1
1,6h,116,0,0.855847412,1
1,6h,116,0,0.899992411,1
1,6h,116,0,0.788250716,1
1,6h,116,0,0.795112074,1
1,6h,116,0,0.973687446,1
1,6h,116,0,0.889800336,1
1,6h,116,0,0.93299912,1
1,6h,116,0,0.903542421,1
1,6h,116,0,0.685673235,1
1,6h,116,0,0.830451347,1
1,6h,116,0,0.588238837,1
1,6h,116,0,0.701544305,1
1,6h,116,0,0.456407274,1
1,6h,116,0,0.824012644,1
1,6h,116,0,0.935177373,1
1,6h,116,0,0.626101967,1
1,6h,116,0,0.396603686,1
1,6h,116,0,0.528086039,1
1,6h,116,0,0.713378414,1
1,6h,116,0,0.418392734,1
1,6h,116,0,0.769838829,1
1,6h,116,0,0.915334863,1
1,6h,116,0,0.788128267,1
1,6h,116,0,0.638244925,1
1,6h,116,0,0.874938117,1
1,6h,116,0,0.662894736,1
1,6h,116,0,0.536479525,1
1,6h,116,0,0.800382611,1
1,6h,116,0,0.978154904,1
1,6h,116,0,0.498337052,1
1,6h,255,0,0.949993877,2
1,6h,255,0,0.951774746,2
1,6h,255,0,0.662922502,2
1,6h,255,0,0.961782119,1
1,6h,255,0,0.900656934,1
1,6h,255,0,0.994971369,1
1,6h,255,0,0.725260069,1
1,6h,255,0,0.945234821,1
1,6h,255,0,0.974479101,1
1,6h,449,0,0.679288087,4
1,6h,449,0,0.74702703,3
1,6h,449,0,0.839213268,2
1,6h,449,0,0.703495844,2
1,6h,449,0,0.87683888,2
1,6h,449,0,0.8117163,2
1,6h,449,0,0.911143493,1
1,6h,449,0,0.972676693,1
1,6h,449,0,0.897031832,1
1,6h,449,0,0.945657282,1
1,6h,449,0,0.421681162,1
1,6h,449,0,0.44318776,1
1,6h,449,0,0.7651042,1
1,6h,449,0,0.953656181,1
1,6h,449,0,0.818281036,1
1,6h,449,0,0.987432558,1
1,6h,449,0,0.548327284,1
1,6h,449,0,0.708022354,1
1,6h,3008,0,0.862924235,3
1,6h,3008,0,0.958417666,2
1,6h,3008,0,0.890099876,1
1,6h,3008,0,0.956466425,1
1,6h,3008,0,0.931653112,1
1,6h,3310,0,0.662924012,3
1,6h,3310,0,0.896589301,2
1,6h,3310,0,0.842562353,2
1,6h,3310,0,0.689354596,1
1,6h,3310,0,0.922124651,1
1,6h,3310,0,0.966768106,1
1,6h,3310,0,0.478398472,1
1,6h,3310,0,0.74052784,1
1,6h,3310,0,0.837549684,1
1,6h,3310,0,0.515515969,1
1,6h,3310,0,0.872238661,1
1,6h,3310,0,0.736391505,1
1,6h,3310,0,0.773193888,1
1,6h,3310,0,0.978215231,1
1,24h,100,0,0.745267658,14
1,24h,100,0,0.886981908,6
1,24h,100,0,0.884056235,2
1,24h,100,0,0.910346916,2
1,24h,100,0,0.91271257,1
1,24h,100,0,0.579957366,1
1,24h,100,0,0.778289691,1
1,24h,100,0,0.415533224,1
1,24h,100,0,0.958245625,1
1,24h,100,0,0.684380009,1
1,24h,100,0,0.957904902,1
1,24h,100,0,0.913150887,1
1,24h,100,0,0.908968392,1
1,24h,100,0,0.951174325,1
1,24h,100,0,0.747209418,1
1,24h,100,0,0.555804899,1
1,24h,116,0,0.912271221,2
1,24h,116,0,0.8983696,1
1,24h,116,0,0.72528547,1
1,24h,116,0,0.906311688,1
1,24h,116,0,0.65169484,1
1,24h,255,0,0.561978673,7
1,24h,255,0,0.851908187,6
1,24h,255,0,0.735358213,5
1,24h,255,0,0.771803432,4
1,24h,255,0,0.681462847,4
1,24h,255,0,0.989603398,3
1,24h,255,0,0.834836689,3
1,24h,255,0,0.444253584,3
1,24h,255,0,0.565023215,3
1,24h,255,0,0.966359112,2
1,24h,255,0,0.580524774,2
1,24h,255,0,0.657833878,2
1,24h,255,0,0.929854309,2
1,24h,255,0,0.640570642,1
1,24h,255,0,0.766303663,1
1,24h,255,0,0.573832553,1
1,24h,255,0,0.776482407,1
1,24h,255,0,0.884415623,1
1,24h,255,0,0.816573953,1
1,24h,255,0,0.765926738,1
1,24h,255,0,0.893422848,1
1,24h,255,0,0.765008901,1
1,24h,255,0,0.743964902,1
1,24h,255,0,0.901021201,1
1,24h,255,0,0.679533547,1
1,24h,255,0,0.736310658,1
1,24h,255,0,0.92656773,1
1,24h,255,0,0.999309053,1
1,24h,255,0,0.993689814,1
1,24h,255,0,0.823625094,1
1,24h,255,0,0.989483824,1
1,24h,255,0,0.72045238,1
1,24h,255,0,0.912560999,1
1,24h,255,0,0.808687716,1
1,24h,255,0,0.35192787,1
1,24h,255,0,0.854518711,1
1,24h,255,0,0.94282638,1
1,24h,255,0,0.983268935,1
1,24h,255,0,0.982230635,1
1,24h,255,0,0.663547223,1
1,24h,255,0,0.532969669,1
1,24h,255,0,0.575289452,1
1,24h,255,0,0.801735094,1
1,24h,255,0,0.668263521,1
1,24h,255,0,0.621842574,1
1,24h,255,0,0.789835336,1
1,24h,255,0,0.779231391,1
1,24h,255,0,0.970766516,1
1,24h,449,0,0.783098109,10
1,24h,449,0,0.880860456,9
1,24h,449,0,0.801568772,8
1,24h,449,0,0.887198187,5
1,24h,449,0,0.795277781,5
1,24h,449,0,0.918729736,5
1,24h,449,0,0.739543334,4
1,24h,449,0,0.972709214,4
1,24h,449,0,0.750667276,4
1,24h,449,0,0.853584979,3
1,24h,449,0,0.60986482,3
1,24h,449,0,0.56295063,3
1,24h,449,0,0.863980532,3
1,24h,449,0,0.501050093,2
1,24h,449,0,0.657225146,2
1,24h,449,0,0.678172685,2
1,24h,449,0,0.516733406,2
1,24h,449,0,0.722535389,2
1,24h,449,0,0.577800714,2
1,24h,449,0,0.757359284,2
1,24h,449,0,0.942068232,2
1,24h,449,0,0.767871689,2
1,24h,449,0,0.621544732,2
1,24h,449,0,0.971479097,1
1,24h,449,0,0.816854115,1
1,24h,449,0,0.917608868,1
1,24h,449,0,0.740041925,1
1,24h,449,0,0.880815307,1
1,24h,449,0,0.914852502,1
1,24h,449,0,0.954633367,1
1,24h,449,0,0.895984861,1
1,24h,449,0,0.976069377,1
1,24h,449,0,0.852992765,1
1,24h,449,0,0.754423749,1
1,24h,449,0,0.907079815,1
1,24h,449,0,0.518067447,1
1,24h,449,0,0.97696792,1
1,24h,449,0,0.974483197,1
1,24h,449,0,0.650817265,1
1,24h,449,0,0.863384979,1
1,24h,449,0,0.84441662,1
1,24h,449,0,0.962846814,1
1,24h,449,0,0.905556488,1
1,24h,449,0,0.829617655,1
1,24h,449,0,0.728662967,1
1,24h,449,0,0.690469202,1
1,24h,3008,0,0.828984182,11
1,24h,3008,0,0.577912383,9
1,24h,3008,0,0.818167342,7
1,24h,3008,0,0.728811487,6
1,24h,3008,0,0.730211316,4
1,24h,3008,0,0.866791921,4
1,24h,3008,0,0.840824779,4
1,24h,3008,0,0.96947455,3
1,24h,3008,0,0.886266531,3
1,24h,3008,0,0.626087896,3
1,24h,3008,0,0.563565313,3
1,24h,3008,0,0.759384576,3
1,24h,3008,0,0.789803479,3
1,24h,3008,0,0.924625774,2
1,24h,3008,0,0.989466176,2
1,24h,3008,0,0.979912415,2
1,24h,3008,0,0.529250278,2
1,24h,3008,0,0.557420896,2
1,24h,3008,0,0.820769938,2
1,24h,3008,0,0.611450093,2
1,24h,3008,0,0.763807659,2
1,24h,3008,0,0.845331477,2
1,24h,3008,0,0.98840751,2
1,24h,3008,0,0.893996315,2
1,24h,3008,0,0.663940128,2
1,24h,3008,0,0.707647726,2
1,24h,3008,0,0.508993074,2
1,24h,3008,0,0.312502718,2
1,24h,3008,0,0.89534683,2
1,24h,3008,0,0.930466567,2
1,24h,3008,0,0.732118511,1
1,24h,3008,0,0.632806988,1
1,24h,3008,0,0.832474916,1
1,24h,3008,0,0.801829216,1
1,24h,3008,0,0.750988803,1
1,24h,3008,0,0.886661724,1
1,24h,3008,0,0.913447113,1
1,24h,3008,0,0.969636508,1
1,24h,3008,0,0.689861605,1
1,24h,3008,0,0.729686714,1
1,24h,3008,0,0.977247127,1
1,24h,3008,0,0.675414943,1
1,24h,3008,0,0.92966854,1
1,24h,3008,0,0.937873915,1
1,24h,3008,0,0.746370511,1
1,24h,3008,0,0.708401702,1
1,24h,3008,0,0.949193309,1
1,24h,3008,0,0.644101966,1
1,24h,3008,0,0.533490418,1
1,24h,3008,0,0.89130972,1
1,24h,3008,0,0.604556099,1
1,24h,3008,0,0.75936898,1
1,24h,3008,0,0.978291501,1
1,24h,3008,0,0.787882218,1
1,24h,3008,0,0.985280822,1
1,24h,3008,0,0.8020582,1
1,24h,3008,0,0.88285674,1
1,24h,3008,0,0.768372616,1
1,24h,3008,0,0.982142659,1
1,24h,3008,0,0.608657274,1
1,24h,3008,0,0.791851174,1
1,24h,3008,0,0.681664892,1
1,24h,3008,0,0.560603849,1
1,24h,3008,0,0.989287126,1
1,24h,3008,0,0.737920381,1
1,24h,3008,0,0.811919656,1
1,24h,3008,0,0.910765678,1
1,24h,3008,0,0.785009544,1
1,24h,3008,0,0.783214056,1
1,24h,3008,0,0.881137248,1
1,24h,3008,0,0.860685152,1
1,24h,3008,0,0.885819647,1
1,24h,3008,0,0.863091648,1
1,24h,3008,0,0.637555806,1
1,24h,3008,0,0.944507501,1
1,24h,3008,0,0.941918118,1
1,24h,3008,0,0.943055124,1
1,24h,3008,0,0.615049294,1
1,24h,3008,0,0.929120715,1
1,24h,3008,0,0.858064498,1
1,24h,3008,0,0.84699407,1
1,24h,3008,0,0.703976733,1
1,24h,3008,0,0.495489955,1
1,24h,3008,0,0.730639459,1
1,24h,3008,0,0.884886449,1
1,24h,3008,0,0.762266217,1
1,24h,3008,0,0.868701915,1
1,24h,3008,0,0.616268453,1
1,24h,3008,0,0.939195468,1
1,24h,3008,0,0.701840473,1
1,24h,3008,0,0.983084631,1
1,24h,3008,0,0.855331069,1
1,24h,3008,0,0.891207351,1
1,24h,3008,0,0.99456995,1
1,24h,3310,0,0.852159079,12
1,24h,3310,0,0.709669611,8
1,24h,3310,0,0.524120759,3
1,24h,3310,0,0.86104537,3
1,24h,3310,0,0.752467709,3
1,24h,3310,0,0.545035433,2
1,24h,3310,0,0.809025729,2
1,24h,3310,0,0.939747893,2
1,24h,3310,0,0.601500416,2
1,24h,3310,0,0.90708608,2
1,24h,3310,0,0.764708535,2
1,24h,3310,0,0.931675941,2
1,24h,3310,0,0.876462814,1
1,24h,3310,0,0.657187383,1
1,24h,3310,0,0.478061559,1
1,24h,3310,0,0.584826331,1
1,24h,3310,0,0.732228153,1
1,24h,3310,0,0.851327075,1
1,24h,3310,0,0.704291184,1
1,24h,3310,0,0.882946258,1
1,24h,3310,0,0.842895778,1
1,24h,3310,0,0.969501122,1
1,24h,3310,0,0.903962307,1
1,24h,3310,0,0.55402963,1
1,24h,3310,0,0.961357767,1
1,24h,3310,0,0.790288333,1
1,24h,3310,0,0.702166231,1
1,24h,3310,0,0.90671211,1
1,24h,3310,0,0.680305619,1
1,24h,3310,0,0.786412836,1
1,24h,3310,0,0.72951517,1
1,24h,3310,0,0.875962264,1
1,24h,3310,0,0.718036559,1
1,24h,3310,0,0.826975838,1
1,24h,3310,0,0.963322012,1
1,24h,3310,0,0.714858275,1
1,24h,3310,0,0.840567376,1
1,24h,3310,0,0.782146279,1
1,24h,3310,0,0.534941842,1
1,24h,3310,0,0.655556423,1
1,24h,3310,0,0.822475037,1
1,24h,3310,0,0.886921528,1
1,24h,3310,0,0.999941569,1
1,24h,3310,0,0.784439452,1
1,24h,3310,0,0.921781226,1
1,24h,3310,0,0.66707661,1
1,24h,3310,0,0.853753414,1
1,24h,3310,0,0.558481164,1
1,24h,3310,0,0.944962109,1
1,24h,3310,0,0.984620785,1
1,24h,3310,0,0.803681609,1
1,24h,3310,0,0.546692051,1
1,24h,3310,0,0.771663043,1
1,24h,3310,0,0.967478095,1
1,24h,3310,0,0.86574041,1
2,24h,100,0,0.521812876,8
2,24h,100,0,0.566072735,7
2,24h,100,0,0.834140792,7
2,24h,100,0,0.707516727,3
2,24h,100,0,0.657009343,2
2,24h,100,0,0.589816687,2
2,24h,100,0,0.833945814,2
2,24h,100,0,0.954559901,1
2,24h,100,0,0.598543697,1
2,24h,100,0,0.758482619,1
2,24h,100,0,0.840480542,1
2,24h,100,0,0.916359424,1
2,24h,100,0,0.820105544,1
2,24h,100,0,0.568384593,1
2,24h,116,0,0.945913871,2
2,24h,116,0,0.583594523,2
2,24h,116,0,0.957792266,1
2,24h,116,0,0.834002123,1
2,24h,116,0,0.954211336,1
2,24h,116,0,0.810106185,1
2,24h,116,0,0.698260501,1
2,24h,116,0,0.850205169,1
2,24h,116,0,0.961470911,1
2,24h,116,0,0.868529995,1
2,24h,255,0,0.840965055,2
2,24h,376,0,0.757060602,1
2,24h,376,0,0.735557955,1
2,24h,436,0,0.657435218,5
2,24h,436,0,0.871309283,5
2,24h,436,0,0.642262225,5
2,24h,436,0,0.924379395,4
2,24h,436,0,0.652511601,4
2,24h,436,0,0.860081473,3
2,24h,436,0,0.636086147,3
2,24h,436,0,0.76452323,3
2,24h,436,0,0.779076432,3
2,24h,436,0,0.700594646,3
2,24h,436,0,0.881181286,3
2,24h,436,0,0.70016402,2
2,24h,436,0,0.772610243,2
2,24h,436,0,0.893093654,2
2,24h,436,0,0.899407167,2
2,24h,436,0,0.840327569,2
2,24h,436,0,0.900513786,2
2,24h,436,0,0.514789298,2
2,24h,436,0,0.910888813,2
2,24h,436,0,0.906460226,1
2,24h,436,0,0.689900608,1
2,24h,436,0,0.82565458,1
2,24h,436,0,0.491924917,1
2,24h,436,0,0.951356711,1
2,24h,436,0,0.722896445,1
2,24h,436,0,0.651761032,1
2,24h,436,0,0.709136048,1
2,24h,436,0,0.880215888,1
2,24h,436,0,0.53295629,1
2,24h,436,0,0.657322511,1
2,24h,436,0,0.559757165,1
2,24h,436,0,0.895696194,1
2,24h,436,0,0.706380233,1
2,24h,436,0,0.608215088,1
2,24h,436,0,0.897427912,1
2,24h,436,0,0.676357717,1
2,24h,436,0,0.536885426,1
2,24h,436,0,0.893613328,1
2,24h,436,0,0.644903592,1
2,24h,436,0,0.686306314,1
2,24h,436,0,0.643890801,1
2,24h,436,0,0.776400199,1
2,24h,436,0,0.527258349,1
2,24h,436,0,0.897685225,1
2,24h,436,0,0.997945113,1
2,24h,436,0,0.857564158,1
2,24h,436,0,0.97635932,1
2,24h,436,0,0.826793809,1
2,24h,436,0,0.983235761,1
2,24h,436,0,0.689036615,1
2,24h,742,1,0.580053395,1
2,24h,742,1,0.875843082,1
2,44h,100,0,0.88766355,7
2,44h,100,0,0.913974113,3
2,44h,100,0,0.92670641,3
2,44h,100,0,0.930640946,2
2,44h,100,0,0.901412089,2
2,44h,100,0,0.910089071,2
2,44h,100,0,0.892706251,2
2,44h,100,0,0.799253637,2
2,44h,100,0,0.938402553,2
2,44h,100,0,0.902813476,2
2,44h,100,0,0.918153367,1
2,44h,100,0,0.897209588,1
2,44h,100,0,0.847786883,1
2,44h,100,0,0.646912109,1
2,44h,100,0,0.766190311,1
2,44h,100,0,0.654821103,1
2,44h,100,0,0.854729441,1
2,44h,100,0,0.835930394,1
2,44h,100,0,0.991246641,1
2,44h,100,0,0.886971161,1
2,44h,100,0,0.904846171,1
2,44h,100,0,0.945304981,1
2,44h,100,0,0.706228368,1
2,44h,100,0,0.318784878,1
2,44h,100,0,0.991381432,1
2,44h,100,0,0.937702863,1
2,44h,100,0,0.870005259,1
2,44h,100,0,0.917041924,1
2,44h,100,0,0.764091177,1
2,44h,100,0,0.598569722,1
2,44h,100,0,0.970630622,1
2,44h,116,0,0.881027969,10
2,44h,116,0,0.745912587,5
2,44h,116,0,0.835762365,5
2,44h,116,0,0.599232404,4
2,44h,116,0,0.558761565,3
2,44h,116,0,0.765986075,3
2,44h,116,0,0.503740348,3
2,44h,116,0,0.821506715,3
2,44h,116,0,0.981564567,2
2,44h,116,0,0.837218505,2
2,44h,116,0,0.913244491,2
2,44h,116,0,0.479523524,2
2,44h,116,0,0.297369769,2
2,44h,116,0,0.791910118,2
2,44h,116,0,0.670267399,2
2,44h,116,0,0.922139414,2
2,44h,116,0,0.976341154,2
2,44h,116,0,0.597348054,2
2,44h,116,0,0.918084989,2
2,44h,116,0,0.725795797,2
2,44h,116,0,0.972996185,2
2,44h,116,0,0.940268943,2
2,44h,116,0,0.866334516,2
2,44h,116,0,0.681029508,1
2,44h,116,0,0.921846584,1
2,44h,116,0,0.835372516,1
2,44h,116,0,0.934981141,1
2,44h,116,0,0.917462303,1
2,44h,116,0,0.377892749,1
2,44h,116,0,0.531328308,1
2,44h,116,0,0.948647221,1
2,44h,116,0,0.969140114,1
2,44h,116,0,0.946600079,1
2,44h,116,0,0.827167869,1
2,44h,116,0,0.662895806,1
2,44h,116,0,0.897479818,1
2,44h,116,0,0.617170954,1
2,44h,116,0,0.730979664,1
2,44h,116,0,0.939401145,1
2,44h,116,0,0.60977685,1
2,44h,116,0,0.93865403,1
2,44h,116,0,0.794631521,1
2,44h,116,0,0.691629828,1
2,44h,116,0,0.887542165,1
2,44h,116,0,0.833694684,1
2,44h,116,0,0.943601151,1
2,44h,116,0,0.880680193,1
2,44h,116,0,0.916186513,1
2,44h,116,0,0.859121345,1
2,44h,116,0,0.890071086,1
2,44h,116,0,0.988328811,1
2,44h,116,0,0.91886094,1
2,44h,116,0,0.757474099,1
2,44h,255,1,0.628496396,5
2,44h,255,1,0.923840926,4
2,44h,255,1,0.678246775,4
2,44h,255,1,0.87271438,3
2,44h,255,1,0.687270758,3
2,44h,255,1,0.691992165,2
2,44h,255,1,0.898331616,2
2,44h,255,1,0.854713917,2
2,44h,255,1,0.839210437,2
2,44h,255,1,0.826244819,2
2,44h,255,1,0.647267604,1
2,44h,255,1,0.815429087,1
2,44h,255,1,0.659836778,1
2,44h,255,1,0.888148307,1
2,44h,255,1,0.992328106,1
2,44h,255,1,0.854099866,1
2,44h,255,1,0.944310538,1
2,44h,255,1,0.899184961,1
2,44h,255,1,0.755146152,1
2,44h,255,1,0.999884048,1
2,44h,255,1,0.760050779,1
2,44h,255,1,0.91371681,1
2,44h,255,1,0.895414132,1
2,44h,255,1,0.801258827,1
2,44h,255,1,0.915554403,1
2,44h,255,1,0.996933785,1
2,44h,255,1,0.623584553,1
2,44h,255,1,0.658241889,1
2,44h,255,1,0.680992389,1
2,44h,255,1,0.890274888,1
2,44h,255,1,0.939108786,1
2,44h,376,1,0.567802224,10
2,44h,376,1,0.869930197,8
2,44h,376,1,0.630671284,7
2,44h,376,1,0.943503209,6
2,44h,376,1,0.752198025,4
2,44h,376,1,0.762847329,3
2,44h,376,1,0.714524625,3
2,44h,376,1,0.720034872,2
2,44h,376,1,0.967611135,2
2,44h,376,1,0.716508772,2
2,44h,376,1,0.958478859,2
2,44h,376,1,0.763136593,2
2,44h,376,1,0.866082144,2
2,44h,376,1,0.74362934,2
2,44h,376,1,0.930460498,2
2,44h,376,1,0.809072279,2
2,44h,376,1,0.84221724,2
2,44h,376,1,0.982136503,1
2,44h,376,1,0.741606723,1
2,44h,376,1,0.654810756,1
2,44h,376,1,0.487886889,1
2,44h,376,1,0.89753827,1
2,44h,376,1,0.922495263,1
2,44h,376,1,0.763703185,1
2,44h,376,1,0.887536568,1
2,44h,376,1,0.918735646,1
2,44h,376,1,0.613892843,1
2,44h,376,1,0.939741234,1
2,44h,376,1,0.328521702,1
2,44h,376,1,0.443401123,1
2,44h,376,1,0.64081302,1
2,44h,376,1,0.980250768,1
2,44h,376,1,0.871364553,1
2,44h,376,1,0.915031887,1
2,44h,376,1,0.866435554,1
2,44h,376,1,0.745147482,1
2,44h,376,1,0.698940063,1
2,44h,376,1,0.964943658,1
2,44h,376,1,0.574372417,1
2,44h,376,1,0.680714207,1
2,44h,376,1,0.497135951,1
2,44h,376,1,0.608544909,1
2,44h,376,1,0.724383535,1
2,44h,376,1,0.75125276,1
2,44h,376,1,0.932570725,1
2,44h,376,1,0.885212782,1
2,44h,376,1,0.939258039,1
2,44h,376,1,0.984397114,1
2,44h,376,1,0.789776313,1
2,44h,376,1,0.864492794,1
2,44h,376,1,0.90063135,1
2,44h,376,1,0.892252014,1
2,44h,376,1,0.936456616,1
2,44h,376,1,0.491148908,1
2,44h,376,1,0.616010439,1
2,44h,376,1,0.415700891,1
2,44h,376,1,0.913077546,1
2,44h,436,1,0.690682544,7
2,44h,436,1,0.928586054,5
2,44h,436,1,0.571614867,4
2,44h,436,1,0.901143065,3
2,44h,436,1,0.769543318,3
2,44h,436,1,0.588861762,3
2,44h,436,1,0.844596044,3
2,44h,436,1,0.932919362,3
2,44h,436,1,0.938420441,3
2,44h,436,1,0.694571763,2
2,44h,436,1,0.738296581,2
2,44h,436,1,0.811541158,2
2,44h,436,1,0.986757271,2
2,44h,436,1,0.715121725,2
2,44h,436,1,0.695797129,2
2,44h,436,1,0.95449258,2
2,44h,436,1,0.856516594,2
2,44h,436,1,0.893678493,2
2,44h,436,1,0.885339556,2
2,44h,436,1,0.957473854,1
2,44h,436,1,0.95363755,1
2,44h,436,1,0.877996466,1
2,44h,436,1,0.843115717,1
2,44h,436,1,0.944603248,1
2,44h,436,1,0.488489049,1
2,44h,436,1,0.786126068,1
2,44h,436,1,0.843208602,1
2,44h,436,1,0.846446716,1
2,44h,436,1,0.916530372,1
2,44h,436,1,0.961240135,1
2,44h,436,1,0.863074161,1
2,44h,436,1,0.996874931,1
2,44h,436,1,0.874084058,1
2,44h,436,1,0.98139843,1
2,44h,436,1,0.825708089,1
2,44h,436,1,0.859236074,1
2,44h,436,1,0.939911646,1
2,44h,436,1,0.984695216,1
2,44h,436,1,0.947395892,1
2,44h,436,1,0.935737792,1
2,44h,436,1,0.99103144,1
2,44h,742,1,0.848893719,9
2,44h,742,1,0.747221836,5
2,44h,742,1,0.859513962,5
2,44h,742,1,0.874267666,5
2,44h,742,1,0.645255989,5
2,44h,742,1,0.911717524,4
2,44h,742,1,0.808862378,4
2,44h,742,1,0.885917059,4
2,44h,742,1,0.610193669,3
2,44h,742,1,0.87615698,3
2,44h,742,1,0.791318032,3
2,44h,742,1,0.541769951,3
2,44h,742,1,0.614690014,3
2,44h,742,1,0.777918256,3
2,44h,742,1,0.689729977,3
2,44h,742,1,0.881557247,3
2,44h,742,1,0.737366299,3
2,44h,742,1,0.774103032,3
2,44h,742,1,0.714890079,2
2,44h,742,1,0.844299833,2
2,44h,742,1,0.891253235,2
2,44h,742,1,0.810363449,2
2,44h,742,1,0.745293996,2
2,44h,742,1,0.904590426,2
2,44h,742,1,0.624217214,2
2,44h,742,1,0.526273129,2
2,44h,742,1,0.831822899,2
2,44h,742,1,0.596197446,2
2,44h,742,1,0.909378002,2
2,44h,742,1,0.527777091,2
2,44h,742,1,0.790517599,2
2,44h,742,1,0.731832103,2
2,44h,742,1,0.593682097,2
2,44h,742,1,0.753204691,2
2,44h,742,1,0.737408624,2
2,44h,742,1,0.739985472,2
2,44h,742,1,0.730569998,2
2,44h,742,1,0.778633764,2
2,44h,742,1,0.866991426,2
2,44h,742,1,0.803495209,2
2,44h,742,1,0.779813779,2
2,44h,742,1,0.854654955,2
2,44h,742,1,0.920842584,2
2,44h,742,1,0.954380289,2
2,44h,742,1,0.939548262,2
2,44h,742,1,0.713527773,2
2,44h,742,1,0.885187115,2
2,44h,742,1,0.782460759,2
2,44h,742,1,0.933890973,2
2,44h,742,1,0.938558386,2
2,44h,742,1,0.898043364,2
2,44h,742,1,0.765142232,1
2,44h,742,1,0.501970044,1
2,44h,742,1,0.643211498,1
2,44h,742,1,0.530708807,1
2,44h,742,1,0.58632919,1
2,44h,742,1,0.463342693,1
2,44h,742,1,0.568814557,1
2,44h,742,1,0.688276686,1
2,44h,742,1,0.847194455,1
2,44h,742,1,0.746277241,1
2,44h,742,1,0.749103623,1
2,44h,742,1,0.725111119,1
2,44h,742,1,0.576494704,1
2,44h,742,1,0.679425376,1
2,44h,742,1,0.710533358,1
2,44h,742,1,0.629832956,1
2,44h,742,1,0.484260714,1
2,44h,742,1,0.779031166,1
2,44h,742,1,0.799048035,1
2,44h,742,1,0.616176378,1
2,44h,742,1,0.956355188,1
2,44h,742,1,0.999083774,1
2,44h,742,1,0.676583835,1
2,44h,742,1,0.84113578,1
2,44h,742,1,0.710709483,1
2,44h,742,1,0.654532351,1
2,44h,742,1,0.828106429,1
2,44h,742,1,0.989053704,1
2,44h,742,1,0.643425624,1
2,44h,742,1,0.875854059,1
2,44h,742,1,0.967031459,1
2,44h,742,1,0.920490625,1
2,44h,742,1,0.880124399,1
2,44h,742,1,0.73394596,1
2,44h,742,1,0.750423742,1
2,44h,742,1,0.960798374,1
2,44h,742,1,0.977887385,1
2,44h,742,1,0.655849399,1
2,44h,742,1,0.813499664,1
2,44h,742,1,0.714709266,1
2,44h,742,1,0.851751772,1
2,44h,742,1,0.724541802,1
2,44h,742,1,0.868173931,1
2,44h,742,1,0.944761001,1
2,44h,742,1,0.710075943,1
2,44h,742,1,0.722551212,1
2,44h,742,1,0.93690355,1
2,44h,742,1,0.561102367,1
2,44h,742,1,0.612551706,1
2,44h,742,1,0.424691701,1
