experiment,contact_duration,cap_ID,infected,distance,time
1,24h,3008,0,1.790277484,1
1,24h,3008,0,1.871308833,1
1,24h,3008,0,1.858074057,1
1,24h,3008,0,1.697459117,1
1,24h,3008,0,1.640786633,1
1,24h,3008,0,1.083076165,1
1,24h,3008,0,0.891207351,1
1,24h,3008,0,1.594624949,1
1,24h,3008,0,1.761913176,1
1,24h,3008,0,1.508944479,1
1,24h,3008,0,1.111097518,1
1,24h,3008,0,1.682587072,1
1,24h,3008,0,1.039258175,1
1,24h,3008,0,1.654352416,1
1,24h,3008,0,1.318856413,1
1,24h,3008,0,1.355825283,1
1,24h,3008,0,1.503794043,1
1,24h,3008,0,1.929953412,1
1,24h,3008,0,1.34860464,1
1,24h,3008,0,1.965389273,1
1,24h,3008,0,1.256714363,1
1,24h,3008,0,1.088265279,1
1,24h,3008,0,1.777245151,1
1,24h,3008,0,1.671672795,1
1,24h,3008,0,0.99456995,1
1,24h,3008,0,1.354663567,1
1,24h,3008,0,1.582197025,1
1,24h,3008,0,1.324324331,1
1,24h,3008,0,1.374109323,1
1,24h,3310,0,1.103436375,24
1,24h,3310,0,1.487220097,17
1,24h,3310,0,1.79371428,13
1,24h,3310,0,0.852159079,12
1,24h,3310,0,1.150900784,11
1,24h,3310,0,1.337619245,10
1,24h,3310,0,1.857143372,8
1,24h,3310,0,0.709669611,8
1,24h,3310,0,1.194414092,7
1,24h,3310,0,1.036829176,7
1,24h,3310,0,1.336376745,6
1,24h,3310,0,1.736386127,6
1,24h,3310,0,0.978808477,5
1,24h,3310,0,1.72389248,5
1,24h,3310,0,1.130234295,4
1,24h,3310,0,1.303424268,4
1,24h,3310,0,1.124337982,4
1,24h,3310,0,1.784690065,3
1,24h,3310,0,1.605400633,3
1,24h,3310,0,1.597962721,3
1,24h,3310,0,1.915431753,3
1,24h,3310,0,0.524120759,3
1,24h,3310,0,1.211075969,3
1,24h,3310,0,1.531316494,3
1,24h,3310,0,0.86104537,3
1,24h,3310,0,1.320626317,3
1,24h,3310,0,0.752467709,3
1,24h,3310,0,1.302725055,3
1,24h,3310,0,1.628193612,3
1,24h,3310,0,1.059431502,3
1,24h,3310,0,1.788349967,2
1,24h,3310,0,1.621169828,2
1,24h,3310,0,1.961551269,2
1,24h,3310,0,1.902247354,2
1,24h,3310,0,1.172981983,2
1,24h,3310,0,1.981667159,2
1,24h,3310,0,1.876108857,2
1,24h,3310,0,1.681812148,2
1,24h,3310,0,1.466821822,2
1,24h,3310,0,1.749165639,2
1,24h,3310,0,1.010996245,2
1,24h,3310,0,1.973137552,2
1,24h,3310,0,1.966282927,2
1,24h,3310,0,1.913895891,2
1,24h,3310,0,1.818560327,2
1,24h,3310,0,0.545035433,2
1,24h,3310,0,1.493762435,2
1,24h,3310,0,1.668963188,2
1,24h,3310,0,1.289752455,2
1,24h,3310,0,0.809025729,2
1,24h,3310,0,1.720557608,2
1,24h,3310,0,1.934551695,2
1,24h,3310,0,1.173065794,2
1,24h,3310,0,1.143190582,2
1,24h,3310,0,1.838553314,2
1,24h,3310,0,0.939747893,2
1,24h,3310,0,1.280840499,2
1,24h,3310,0,1.878058418,2
1,24h,3310,0,1.431826372,2
1,24h,3310,0,1.127193642,2
1,24h,3310,0,0.601500416,2
1,24h,3310,0,1.586146401,2
1,24h,3310,0,0.90708608,2
1,24h,3310,0,0.764708535,2
1,24h,3310,0,0.931675941,2
1,24h,3310,0,1.165134623,2
1,24h,3310,0,0.876462814,1
1,24h,3310,0,0.657187383,1
1,24h,3310,0,0.478061559,1
1,24h,3310,0,0.584826331,1
1,24h,3310,0,0.732228153,1
1,24h,3310,0,0.851327075,1
1,24h,3310,0,0.704291184,1
1,24h,3310,0,1.221786956,1
1,24h,3310,0,1.377769426,1
1,24h,3310,0,1.860497497,1
1,24h,3310,0,1.522527003,1
1,24h,3310,0,1.064476701,1
1,24h,3310,0,0.882946258,1
1,24h,3310,0,1.914571091,1
1,24h,3310,0,1.484291869,1
1,24h,3310,0,1.494413981,1
1,24h,3310,0,1.101388538,1
1,24h,3310,0,0.842895778,1
1,24h,3310,0,1.256942003,1
1,24h,3310,0,1.93159508,1
1,24h,3310,0,1.863864161,1
1,24h,3310,0,1.410777597,1
1,24h,3310,0,1.578780334,1
1,24h,3310,0,1.028663317,1
1,24h,3310,0,1.326742089,1
1,24h,3310,0,1.821255697,1
1,24h,3310,0,1.541717073,1
1,24h,3310,0,1.979134725,1
1,24h,3310,0,1.569522837,1
1,24h,3310,0,1.436014165,1
1,24h,3310,0,1.312430355,1
1,24h,3310,0,1.849326917,1
1,24h,3310,0,1.255399764,1
1,24h,3310,0,1.751041681,1
1,24h,3310,0,1.024979436,1
1,24h,3310,0,1.812090313,1
1,24h,3310,0,1.501453082,1
1,24h,3310,0,1.105432077,1
1,24h,3310,0,1.699961139,1
1,24h,3310,0,1.882850931,1
1,24h,3310,0,1.877761102,1
1,24h,3310,0,1.649804703,1
1,24h,3310,0,1.363571705,1
1,24h,3310,0,0.969501122,1
1,24h,3310,0,1.078759735,1
1,24h,3310,0,1.289457699,1
1,24h,3310,0,1.309197398,1
1,24h,3310,0,1.587068105,1
1,24h,3310,0,1.395862098,1
1,24h,3310,0,1.650399624,1
1,24h,3310,0,1.402967983,1
1,24h,3310,0,1.873315478,1
1,24h,3310,0,1.817964736,1
1,24h,3310,0,0.903962307,1
1,24h,3310,0,1.434355637,1
1,24h,3310,0,1.38265992,1
1,24h,3310,0,1.51061407,1
1,24h,3310,0,1.863906178,1
1,24h,3310,0,0.55402963,1
1,24h,3310,0,1.161465265,1
1,24h,3310,0,1.421235669,1
1,24h,3310,0,1.900574033,1
1,24h,3310,0,1.627386645,1
1,24h,3310,0,1.269996461,1
1,24h,3310,0,1.403097039,1
1,24h,3310,0,1.081412088,1
1,24h,3310,0,0.961357767,1
1,24h,3310,0,1.310439116,1
1,24h,3310,0,1.829961425,1
1,24h,3310,0,1.977345172,1
1,24h,3310,0,1.482312971,1
1,24h,3310,0,1.651575271,1
1,24h,3310,0,1.247067883,1
1,24h,3310,0,1.810935631,1
1,24h,3310,0,1.197148683,1
1,24h,3310,0,0.790288333,1
1,24h,3310,0,1.793409533,1
1,24h,3310,0,1.564229278,1
1,24h,3310,0,1.212248924,1
1,24h,3310,0,1.499026924,1
1,24h,3310,0,1.165347587,1
1,24h,3310,0,1.167191414,1
1,24h,3310,0,1.081358259,1
1,24h,3310,0,0.702166231,1
1,24h,3310,0,1.106885841,1
1,24h,3310,0,1.942232044,1
1,24h,3310,0,1.651351383,1
1,24h,3310,0,0.90671211,1
1,24h,3310,0,1.236563422,1
1,24h,3310,0,0.680305619,1
1,24h,3310,0,1.379126351,1
1,24h,3310,0,1.629672151,1
1,24h,3310,0,1.777486765,1
1,24h,3310,0,1.984847098,1
1,24h,3310,0,1.939314817,1
1,24h,3310,0,1.521206648,1
1,24h,3310,0,1.166114759,1
1,24h,3310,0,0.786412836,1
1,24h,3310,0,0.72951517,1
1,24h,3310,0,1.596091916,1
1,24h,3310,0,0.875962264,1
1,24h,3310,0,0.718036559,1
1,24h,3310,0,0.826975838,1
1,24h,3310,0,1.693863278,1
1,24h,3310,0,1.590379525,1
1,24h,3310,0,0.963322012,1
1,24h,3310,0,1.576167175,1
1,24h,3310,0,1.679450398,1
1,24h,3310,0,1.438594775,1
1,24h,3310,0,1.968249796,1
1,24h,3310,0,1.717972699,1
1,24h,3310,0,1.807431297,1
1,24h,3310,0,1.296633242,1
1,24h,3310,0,1.112650561,1
1,24h,3310,0,0.714858275,1
1,24h,3310,0,0.840567376,1
1,24h,3310,0,1.159434299,1
1,24h,3310,0,1.666796592,1
1,24h,3310,0,1.451702357,1
1,24h,3310,0,1.218029827,1
1,24h,3310,0,1.688092446,1
1,24h,3310,0,1.937966039,1
1,24h,3310,0,1.813208424,1
1,24h,3310,0,1.462890589,1
1,24h,3310,0,1.526136204,1
1,24h,3310,0,1.829760279,1
1,24h,3310,0,1.943516945,1
1,24h,3310,0,1.589686349,1
1,24h,3310,0,1.044220152,1
1,24h,3310,0,1.26372027,1
1,24h,3310,0,1.676623247,1
1,24h,3310,0,1.487264296,1
1,24h,3310,0,1.020889483,1
1,24h,3310,0,1.486034099,1
1,24h,3310,0,1.336958661,1
1,24h,3310,0,1.326773765,1
1,24h,3310,0,1.561784414,1
1,24h,3310,0,1.822596561,1
1,24h,3310,0,1.986891186,1
1,24h,3310,0,1.654511855,1
1,24h,3310,0,1.217599441,1
1,24h,3310,0,1.587103946,1
1,24h,3310,0,1.008538644,1
1,24h,3310,0,0.782146279,1
1,24h,3310,0,0.534941842,1
1,24h,3310,0,0.655556423,1
1,24h,3310,0,0.822475037,1
1,24h,3310,0,1.139681108,1
1,24h,3310,0,1.542110955,1
1,24h,3310,0,1.628289772,1
1,24h,3310,0,1.286148053,1
1,24h,3310,0,1.566226574,1
1,24h,3310,0,1.258293286,1
1,24h,3310,0,1.419528545,1
1,24h,3310,0,1.956677204,1
1,24h,3310,0,1.514743924,1
1,24h,3310,0,1.240865629,1
1,24h,3310,0,1.355536657,1
1,24h,3310,0,1.722624939,1
1,24h,3310,0,1.712317504,1
1,24h,3310,0,1.432179214,1
1,24h,3310,0,1.217624506,1
1,24h,3310,0,1.980612911,1
1,24h,3310,0,1.22196953,1
1,24h,3310,0,1.325759425,1
1,24h,3310,0,1.927430461,1
1,24h,3310,0,1.926783134,1
1,24h,3310,0,1.507755029,1
1,24h,3310,0,1.257871306,1
1,24h,3310,0,1.473599921,1
1,24h,3310,0,1.386889317,1
1,24h,3310,0,1.752221437,1
1,24h,3310,0,1.300850704,1
1,24h,3310,0,1.981618262,1
1,24h,3310,0,1.761019657,1
1,24h,3310,0,1.680566532,1
1,24h,3310,0,1.791702796,1
1,24h,3310,0,1.582454636,1
1,24h,3310,0,1.816417343,1
1,24h,3310,0,1.744294733,1
1,24h,3310,0,1.923161906,1
1,24h,3310,0,1.714835616,1
1,24h,3310,0,1.869664346,1
1,24h,3310,0,1.822237187,1
1,24h,3310,0,1.016781423,1
1,24h,3310,0,1.030410726,1
1,24h,3310,0,1.153466136,1
1,24h,3310,0,1.986237336,1
1,24h,3310,0,1.383121513,1
1,24h,3310,0,1.399623,1
1,24h,3310,0,1.186205379,1
1,24h,3310,0,1.365884064,1
1,24h,3310,0,1.085163569,1
1,24h,3310,0,0.886921528,1
1,24h,3310,0,1.048766847,1
1,24h,3310,0,1.66363956,1
1,24h,3310,0,1.124095745,1
1,24h,3310,0,1.361932441,1
1,24h,3310,0,1.001361674,1
1,24h,3310,0,0.999941569,1
1,24h,3310,0,0.784439452,1
1,24h,3310,0,0.921781226,1
1,24h,3310,0,1.768873738,1
1,24h,3310,0,1.115265776,1
1,24h,3310,0,1.930802512,1
1,24h,3310,0,1.631845963,1
1,24h,3310,0,1.51329212,1
1,24h,3310,0,1.519403944,1
1,24h,3310,0,1.488346875,1
1,24h,3310,0,0.66707661,1
1,24h,3310,0,0.853753414,1
1,24h,3310,0,1.09071732,1
1,24h,3310,0,0.558481164,1
1,24h,3310,0,1.252006967,1
1,24h,3310,0,0.944962109,1
1,24h,3310,0,1.177160649,1
1,24h,3310,0,0.984620785,1
1,24h,3310,0,0.803681609,1
1,24h,3310,0,1.221605883,1
1,24h,3310,0,1.525719602,1
1,24h,3310,0,1.867447331,1
1,24h,3310,0,1.33237754,1
1,24h,3310,0,1.667052506,1
1,24h,3310,0,1.340690667,1
1,24h,3310,0,1.72257827,1
1,24h,3310,0,1.873066877,1
1,24h,3310,0,1.996873046,1
1,24h,3310,0,1.173079231,1
1,24h,3310,0,1.477545553,1
1,24h,3310,0,1.163035509,1
1,24h,3310,0,1.698196428,1
1,24h,3310,0,1.937815545,1
1,24h,3310,0,1.700658827,1
1,24h,3310,0,1.025748662,1
1,24h,3310,0,1.65909809,1
1,24h,3310,0,1.410431304,1
1,24h,3310,0,1.379666956,1
1,24h,3310,0,1.984826955,1
1,24h,3310,0,1.647565282,1
1,24h,3310,0,1.79571785,1
1,24h,3310,0,1.909672192,1
1,24h,3310,0,1.852146868,1
1,24h,3310,0,0.546692051,1
1,24h,3310,0,0.771663043,1
1,24h,3310,0,0.967478095,1
1,24h,3310,0,0.86574041,1
1,24h,3310,0,1.402077427,1
1,24h,3310,0,1.928624329,1
1,24h,3310,0,1.252525777,1
1,24h,3310,0,1.515031191,1
1,24h,3310,0,1.343593099,1
1,24h,3310,0,1.939934654,1
1,24h,3310,0,1.540630016,1
1,24h,3310,0,1.344707818,1
2,24h,100,0,0.521812876,8
2,24h,100,0,0.566072735,7
2,24h,100,0,0.834140792,7
2,24h,100,0,1.083891278,5
2,24h,100,0,1.339144273,4
2,24h,100,0,0.707516727,3
2,24h,100,0,1.374476188,3
2,24h,100,0,1.186612343,3
2,24h,100,0,1.167656373,3
2,24h,100,0,0.657009343,2
2,24h,100,0,1.43141011,2
2,24h,100,0,1.313168192,2
2,24h,100,0,0.589816687,2
2,24h,100,0,1.618545146,2
2,24h,100,0,1.385741428,2
2,24h,100,0,1.882740887,2
2,24h,100,0,0.833945814,2
2,24h,100,0,1.966726068,1
2,24h,100,0,1.746364445,1
2,24h,100,0,1.953895457,1
2,24h,100,0,1.063842602,1
2,24h,100,0,1.548607215,1
2,24h,100,0,1.354738841,1
2,24h,100,0,1.067914589,1
2,24h,100,0,0.954559901,1
2,24h,100,0,1.465015724,1
2,24h,100,0,1.581317959,1
2,24h,100,0,1.232233739,1
2,24h,100,0,0.598543697,1
2,24h,100,0,1.388245079,1
2,24h,100,0,1.863109981,1
2,24h,100,0,1.385539828,1
2,24h,100,0,1.647468908,1
2,24h,100,0,1.008765448,1
2,24h,100,0,0.758482619,1
2,24h,100,0,0.840480542,1
2,24h,100,0,0.916359424,1
2,24h,100,0,1.574016198,1
2,24h,100,0,1.769250191,1
2,24h,100,0,0.820105544,1
2,24h,100,0,1.694269607,1
2,24h,100,0,1.901086501,1
2,24h,100,0,1.466331711,1
2,24h,100,0,1.283703433,1
2,24h,100,0,1.456134498,1
2,24h,100,0,1.976650877,1
2,24h,100,0,0.568384593,1
2,24h,100,0,1.101123655,1
2,24h,100,0,1.776521736,1
2,24h,100,0,1.672810278,1
2,24h,100,0,1.549978266,1
2,24h,100,0,1.212213543,1
2,24h,100,0,1.410077392,1
2,24h,100,0,1.548007105,1
2,24h,100,0,1.321711165,1
2,24h,100,0,1.940130613,1
2,24h,100,0,1.671274838,1
2,24h,100,0,1.474374063,1
2,24h,100,0,1.817768538,1
2,24h,100,0,1.859807206,1
2,24h,100,0,1.495681694,1
2,24h,100,0,1.019211842,1
2,24h,116,0,1.517198822,9
2,24h,116,0,1.863390921,7
2,24h,116,0,1.295449128,5
2,24h,116,0,1.657045449,4
2,24h,116,0,1.171351097,3
2,24h,116,0,1.477519306,3
2,24h,116,0,0.945913871,2
2,24h,116,0,1.537307226,2
2,24h,116,0,0.583594523,2
2,24h,116,0,1.93391321,2
2,24h,116,0,1.777670379,2
2,24h,116,0,1.609702574,2
2,24h,116,0,1.366336285,2
2,24h,116,0,1.453391752,2
2,24h,116,0,1.388051085,2
2,24h,116,0,1.732209766,2
2,24h,116,0,1.930665283,2
2,24h,116,0,1.769251051,2
2,24h,116,0,1.9573225,2
2,24h,116,0,1.754363078,1
2,24h,116,0,1.516958048,1
2,24h,116,0,1.745436774,1
2,24h,116,0,1.492039344,1
2,24h,116,0,1.120741555,1
2,24h,116,0,1.783941427,1
2,24h,116,0,1.247590976,1
2,24h,116,0,1.453678796,1
2,24h,116,0,1.710103285,1
2,24h,116,0,1.140900423,1
2,24h,116,0,0.957792266,1
2,24h,116,0,1.809645732,1
2,24h,116,0,0.834002123,1
2,24h,116,0,0.954211336,1
2,24h,116,0,0.810106185,1
2,24h,116,0,1.102403253,1
2,24h,116,0,1.29076273,1
2,24h,116,0,0.698260501,1
2,24h,116,0,1.040703013,1
2,24h,116,0,1.482072818,1
2,24h,116,0,1.87011346,1
2,24h,116,0,1.536315034,1
2,24h,116,0,1.667885293,1
2,24h,116,0,1.923081655,1
2,24h,116,0,1.569978868,1
2,24h,116,0,1.753961232,1
2,24h,116,0,1.44664489,1
2,24h,116,0,1.191578904,1
2,24h,116,0,1.459601659,1
2,24h,116,0,1.82080295,1
2,24h,116,0,1.998654127,1
2,24h,116,0,1.77333098,1
2,24h,116,0,1.715510459,1
2,24h,116,0,1.335212939,1
2,24h,116,0,1.483476237,1
2,24h,116,0,1.366173728,1
2,24h,116,0,1.549695179,1
2,24h,116,0,1.227025002,1
2,24h,116,0,1.077236545,1
2,24h,116,0,1.611583365,1
2,24h,116,0,1.3505636,1
2,24h,116,0,1.753389101,1
2,24h,116,0,1.321203586,1
2,24h,116,0,1.732214388,1
2,24h,116,0,0.850205169,1
2,24h,116,0,1.176446353,1
2,24h,116,0,1.50686826,1
2,24h,116,0,1.875639739,1
2,24h,116,0,1.935917212,1
2,24h,116,0,0.961470911,1
2,24h,116,0,1.617898079,1
2,24h,116,0,1.911144016,1
2,24h,116,0,1.160349777,1
2,24h,116,0,1.529073963,1
2,24h,116,0,1.490953389,1
2,24h,116,0,1.286137603,1
2,24h,116,0,1.967352378,1
2,24h,116,0,1.898627317,1
2,24h,116,0,1.296477938,1
2,24h,116,0,1.449685169,1
2,24h,116,0,1.313713862,1
2,24h,116,0,1.404339559,1
2,24h,116,0,1.912066017,1
2,24h,116,0,1.261721335,1
2,24h,116,0,1.727154605,1
2,24h,116,0,1.44722647,1
2,24h,116,0,1.735561182,1
2,24h,116,0,1.232378664,1
2,24h,116,0,1.598068579,1
2,24h,116,0,1.717795669,1
2,24h,116,0,0.868529995,1
2,24h,116,0,1.495767549,1
2,24h,116,0,1.299678543,1
2,24h,116,0,1.063824874,1
2,24h,116,0,1.614813024,1
2,24h,255,0,1.678987991,3
2,24h,255,0,1.794322207,2
2,24h,255,0,1.781319062,2
2,24h,255,0,0.840965055,2
2,24h,255,0,1.736363521,1
2,24h,255,0,1.361787559,1
2,24h,255,0,1.860838606,1
2,24h,255,0,1.696162062,1
2,24h,255,0,1.355613887,1
2,24h,255,0,1.518109307,1
2,24h,255,0,1.650485613,1
2,24h,255,0,1.710459176,1
2,24h,255,0,1.439449014,1
2,24h,255,0,1.9590232,1
2,24h,255,0,1.395764819,1
2,24h,255,0,1.087025185,1
2,24h,376,0,1.909248746,3
2,24h,376,0,1.968676994,2
2,24h,376,0,1.864771753,2
2,24h,376,0,1.426531571,2
2,24h,376,0,1.449131437,2
2,24h,376,0,1.713388435,1
2,24h,376,0,1.515020443,1
2,24h,376,0,1.815602067,1
2,24h,376,0,1.830342623,1
2,24h,376,0,1.972334565,1
2,24h,376,0,1.227827309,1
2,24h,376,0,1.764011644,1
2,24h,376,0,1.328358478,1
2,24h,376,0,0.757060602,1
2,24h,376,0,1.547029994,1
2,24h,376,0,1.877246404,1
2,24h,376,0,1.977860964,1
2,24h,376,0,1.902636364,1
2,24h,376,0,1.851966954,1
2,24h,376,0,1.42140505,1
2,24h,376,0,1.51527517,1
2,24h,376,0,1.404462178,1
2,24h,376,0,1.760317032,1
2,24h,376,0,1.714042694,1
2,24h,376,0,1.235460338,1
2,24h,376,0,0.735557955,1
2,24h,376,0,1.786886813,1
2,24h,376,0,1.219329286,1
2,24h,376,0,1.403327254,1
2,24h,376,0,1.5908932,1
2,24h,376,0,1.489336655,1
2,24h,376,0,1.859613821,1
2,24h,376,0,1.67454848,1
2,24h,376,0,1.949375378,1
2,24h,436,0,0.657435218,5
2,24h,436,0,0.871309283,5
2,24h,436,0,0.642262225,5
2,24h,436,0,0.924379395,4
2,24h,436,0,0.652511601,4
2,24h,436,0,1.227249742,3
2,24h,436,0,0.860081473,3
2,24h,436,0,1.626956664,3
2,24h,436,0,0.636086147,3
2,24h,436,0,0.76452323,3
2,24h,436,0,0.779076432,3
2,24h,436,0,0.700594646,3
2,24h,436,0,1.344494684,3
2,24h,436,0,0.881181286,3
2,24h,436,0,1.19439452,3
2,24h,436,0,1.012622332,2
2,24h,436,0,0.70016402,2
2,24h,436,0,1.087747027,2
2,24h,436,0,1.185199036,2
2,24h,436,0,0.772610243,2
2,24h,436,0,1.321420635,2
2,24h,436,0,0.893093654,2
2,24h,436,0,1.194370745,2
2,24h,436,0,1.671534797,2
2,24h,436,0,1.093314179,2
2,24h,436,0,1.034126415,2
2,24h,436,0,0.899407167,2
2,24h,436,0,1.263468021,2
2,24h,436,0,0.840327569,2
2,24h,436,0,0.900513786,2
2,24h,436,0,0.514789298,2
2,24h,436,0,0.910888813,2
2,24h,436,0,1.633107541,1
2,24h,436,0,1.958592777,1
2,24h,436,0,1.74950364,1
2,24h,436,0,1.855664523,1
2,24h,436,0,0.906460226,1
2,24h,436,0,1.617518804,1
2,24h,436,0,1.281074211,1
2,24h,436,0,0.689900608,1
2,24h,436,0,1.259526286,1
2,24h,436,0,1.141411747,1
2,24h,436,0,1.613522474,1
2,24h,436,0,1.107750734,1
2,24h,436,0,0.82565458,1
2,24h,436,0,0.491924917,1
2,24h,436,0,0.951356711,1
2,24h,436,0,0.722896445,1
2,24h,436,0,0.651761032,1
2,24h,436,0,1.278897265,1
2,24h,436,0,1.692155876,1
2,24h,436,0,1.224140551,1
2,24h,436,0,0.709136048,1
2,24h,436,0,1.269761894,1
2,24h,436,0,0.880215888,1
2,24h,436,0,0.53295629,1
2,24h,436,0,0.657322511,1
2,24h,436,0,1.499059963,1
2,24h,436,0,0.559757165,1
2,24h,436,0,1.795744329,1
2,24h,436,0,0.895696194,1
2,24h,436,0,0.706380233,1
2,24h,436,0,0.608215088,1
2,24h,436,0,1.339608119,1
2,24h,436,0,1.293795259,1
2,24h,436,0,0.897427912,1
2,24h,436,0,0.676357717,1
2,24h,436,0,0.536885426,1
2,24h,436,0,1.064544398,1
2,24h,436,0,1.680789641,1
2,24h,436,0,1.160241873,1
2,24h,436,0,1.003727003,1
2,24h,436,0,0.893613328,1
2,24h,436,0,0.644903592,1
2,24h,436,0,1.065577663,1
2,24h,436,0,1.595360804,1
2,24h,436,0,1.295519079,1
2,24h,436,0,0.686306314,1
2,24h,436,0,1.003843629,1
2,24h,436,0,1.568038187,1
2,24h,436,0,1.735839959,1
2,24h,436,0,0.643890801,1
2,24h,436,0,0.776400199,1
2,24h,436,0,1.175441758,1
2,24h,436,0,1.047967238,1
2,24h,436,0,0.527258349,1
2,24h,436,0,0.897685225,1
2,24h,436,0,1.768686747,1
2,24h,436,0,1.045669986,1
2,24h,436,0,0.997945113,1
2,24h,436,0,1.125900287,1
2,24h,436,0,1.408087189,1
2,24h,436,0,1.939853611,1
2,24h,436,0,0.857564158,1
2,24h,436,0,1.147813248,1
2,24h,436,0,1.122913781,1
2,24h,436,0,0.97635932,1
2,24h,436,0,0.826793809,1
2,24h,436,0,0.983235761,1
2,24h,436,0,0.689036615,1
2,24h,436,0,1.393194492,1
2,24h,436,0,1.72505276,1
2,24h,436,0,1.070405988,1
2,24h,436,0,1.372554005,1
2,24h,436,0,1.06485257,1
2,24h,436,0,1.245851278,1
2,24h,436,0,1.061059214,1
2,24h,436,0,1.627796688,1
2,24h,742,1,1.39676495,6
2,24h,742,1,1.22780072,5
2,24h,742,1,0.99552543,4
2,24h,742,1,1.539311768,3
2,24h,742,1,1.845867801,3
2,24h,742,1,1.56588295,2
2,24h,742,1,1.607862471,2
2,24h,742,1,1.67918145,2
2,24h,742,1,1.149935792,2
2,24h,742,1,1.865847339,2
2,24h,742,1,1.985154099,2
2,24h,742,1,1.668588581,1
2,24h,742,1,1.106244242,1
2,24h,742,1,1.466628421,1
2,24h,742,1,1.575210291,1
2,24h,742,1,1.63076957,1
2,24h,742,1,1.783065756,1
2,24h,742,1,1.483092593,1
2,24h,742,1,1.854492199,1
2,24h,742,1,1.683783749,1
2,24h,742,1,1.227574883,1
2,24h,742,1,1.687239587,1
2,24h,742,1,1.974403151,1
2,24h,742,1,1.876868976,1
2,24h,742,1,1.579875447,1
2,24h,742,1,1.535735878,1
2,24h,742,1,1.503607649,1
2,24h,742,1,1.241707323,1
2,24h,742,1,1.889270098,1
2,24h,742,1,1.438599554,1
2,24h,742,1,1.759759536,1
2,24h,742,1,1.576740225,1
2,24h,742,1,1.759207674,1
2,24h,742,1,1.411631667,1
2,24h,742,1,1.80645927,1
2,24h,742,1,1.677138891,1
2,24h,742,1,1.535839817,1
2,24h,742,1,0.580053395,1
2,24h,742,1,1.286268329,1
2,24h,742,1,1.479863131,1
2,24h,742,1,1.70582406,1
2,24h,742,1,1.486927023,1
2,24h,742,1,1.742712523,1
2,24h,742,1,1.804322921,1
2,24h,742,1,1.501247806,1
2,24h,742,1,1.446246526,1
2,24h,742,1,1.27312779,1
2,24h,742,1,1.654772759,1
2,24h,742,1,0.875843082,1
2,24h,742,1,1.431101454,1
2,24h,742,1,1.884109935,1
2,24h,742,1,1.475163272,1
2,24h,742,1,1.636130084,1
2,24h,742,1,1.738367165,1
2,24h,742,1,1.978515474,1
2,24h,742,1,1.699684452,1
2,24h,742,1,1.970881003,1
2,24h,742,1,1.767914683,1
2,24h,742,1,1.239308006,1
2,24h,742,1,1.337386113,1
2,24h,742,1,1.930086142,1
2,44h,100,0,1.721676289,11
2,44h,100,0,1.608311207,9
2,44h,100,0,0.88766355,7
2,44h,100,0,0.939159451,7
2,44h,100,0,1.861155665,6
2,44h,100,0,1.263531924,6
2,44h,100,0,1.56532119,6
2,44h,100,0,1.854200504,6
2,44h,100,0,1.654726061,6
2,44h,100,0,1.854017542,5
2,44h,100,0,1.85522592,5
2,44h,100,0,1.794664787,5
2,44h,100,0,1.154480189,5
2,44h,100,0,1.847570048,5
2,44h,100,0,1.545104727,4
2,44h,100,0,1.77300932,4
2,44h,100,0,1.613516436,4
2,44h,100,0,1.761584906,4
2,44h,100,0,1.287768268,4
2,44h,100,0,1.3457817,4
2,44h,100,0,1.409772625,4
2,44h,100,0,1.290365554,4
2,44h,100,0,1.337747794,4
2,44h,100,0,1.829208569,4
2,44h,100,0,1.71628801,4
2,44h,100,0,1.956371447,4
2,44h,100,0,1.856828742,4
2,44h,100,0,1.722163293,3
2,44h,100,0,1.724746327,3
2,44h,100,0,1.844387912,3
2,44h,100,0,1.411135127,3
2,44h,100,0,1.595352197,3
2,44h,100,0,1.914058585,3
2,44h,100,0,1.558733562,3
2,44h,100,0,0.913974113,3
2,44h,100,0,1.503515037,3
2,44h,100,0,1.657365178,3
2,44h,100,0,1.256174926,3
2,44h,100,0,1.166385876,3
2,44h,100,0,1.022861317,3
2,44h,100,0,0.92670641,3
2,44h,100,0,1.41119059,3
2,44h,100,0,1.372336672,3
2,44h,100,0,1.690574053,3
2,44h,100,0,1.024314393,3
2,44h,100,0,1.965293097,3
2,44h,100,0,1.577221308,3
2,44h,100,0,1.531351502,3
2,44h,100,0,1.847231339,3
2,44h,100,0,1.752591221,3
2,44h,100,0,1.655925102,3
2,44h,100,0,1.636275259,3
2,44h,100,0,1.521509862,2
2,44h,100,0,1.60770146,2
2,44h,100,0,1.776818109,2
2,44h,100,0,1.815992223,2
2,44h,100,0,1.519107357,2
2,44h,100,0,1.766419108,2
2,44h,100,0,1.431608445,2
2,44h,100,0,1.337542997,2
2,44h,100,0,1.623814654,2
2,44h,100,0,1.15516227,2
2,44h,100,0,1.195606038,2
2,44h,100,0,1.544537782,2
2,44h,100,0,0.930640946,2
2,44h,100,0,1.360051859,2
2,44h,100,0,1.616623554,2
2,44h,100,0,1.08430006,2
2,44h,100,0,1.093072718,2
2,44h,100,0,1.40105539,2
2,44h,100,0,1.264612176,2
2,44h,100,0,0.901412089,2
2,44h,100,0,1.181117734,2
2,44h,100,0,0.910089071,2
2,44h,100,0,1.15089749,2
2,44h,100,0,1.062914002,2
2,44h,100,0,1.166407552,2
